month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,date,adjusted_resale_price,adj_resale_price_per_sqm,address,latitude,longitude,min_dist_sch,min_dist_cbd,geohash,min_dist_mrt,postal_code
2015-11,TAMPINES,EXECUTIVE,330,TAMPINES ST 32,07 TO 09,147,Apartment,1995,79,01/11/2015,833546.3044,5670.383023,330 TAMPINES ST 32,1.353356111,103.9595315,2.14491458,14.00323614,w21ztwm5bev5,1.342597054,520330
2015-11,TAMPINES,EXECUTIVE,941,TAMPINES AVE 5,04 TO 06,146,Maisonette,1988,71,01/11/2015,845454.1087,5790.781567,941 TAMPINES AVE 5,1.349435712,103.9407348,0.414695167,12.0089929,w21ztjxm49j3,0.567828105,520941
2015-11,TAMPINES,EXECUTIVE,892A,TAMPINES AVE 8,10 TO 12,144,Maisonette,1997,80,01/11/2015,887131.424,6160.634889,892A TAMPINES AVE 8,1.348776693,103.9296945,0.820935437,10.97333047,w21zsvx31qjn,2.710008916,521892
2015-11,TOA PAYOH,2 ROOM,160,LOR 1 TOA PAYOH,01 TO 03,45,Improved,1972,55,01/11/2015,295313.5478,6562.523285,160 LOR 1 TOA PAYOH,1.330943944,103.8450201,0.405805139,4.8129494,w21ze439k3gj,0.307279006,310160
2015-11,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,04 TO 06,66,Improved,1973,56,01/11/2015,315556.8152,4781.163867,195 KIM KEAT AVE,1.330081022,103.8583546,0.812975997,4.71534519,w21ze65k7144,1.156915284,310195
2015-11,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,01 TO 03,66,Improved,1973,56,01/11/2015,319129.1565,4835.290251,195 KIM KEAT AVE,1.330081022,103.8583546,0.812975997,4.71534519,w21ze65k7144,1.156915284,310195
2015-11,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,01 TO 03,63,Improved,1970,53,01/11/2015,321510.7174,5103.344721,116 LOR 2 TOA PAYOH,1.340472872,103.8461425,0.978386367,5.841217397,w21zeh42yd20,0.042000109,310116
2015-11,TOA PAYOH,3 ROOM,73,LOR 4 TOA PAYOH,01 TO 03,62,Standard,1973,56,01/11/2015,335800.0826,5416.130365,73 LOR 4 TOA PAYOH,1.334320011,103.8517143,0.486660636,5.12703152,w21ze4ysbr6b,0.493370863,310073
2015-11,TOA PAYOH,3 ROOM,20,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1970,53,01/11/2015,348898.6674,5207.442797,20 LOR 7 TOA PAYOH,1.334969958,103.8571925,0.287127736,5.233621753,w21ze742zbrt,1.092094915,310020
2015-11,TOA PAYOH,3 ROOM,231,LOR 8 TOA PAYOH,07 TO 09,76,Improved,1976,60,01/11/2015,351280.2283,4622.108267,231 LOR 8 TOA PAYOH,1.336960114,103.8594897,0.462109855,5.486392439,w21ze7khme2t,1.150549033,310231
2015-11,TOA PAYOH,3 ROOM,177,TOA PAYOH CTRL,01 TO 03,67,Improved,1972,55,01/11/2015,351280.2283,5242.988482,177 TOA PAYOH CTRL,1.333900341,103.8488548,0.788925002,5.091068204,w21ze4u6t9n9,0.198052741,310177
2015-11,TOA PAYOH,3 ROOM,108,LOR 1 TOA PAYOH,04 TO 06,66,Improved,1970,53,01/11/2015,357234.1305,5412.63834,108 LOR 1 TOA PAYOH,1.341552529,103.8472951,1.039462604,5.947777379,w21zeh5r17e8,0.09868661,310108
2015-11,TOA PAYOH,3 ROOM,173,LOR 1 TOA PAYOH,10 TO 12,66,Improved,1972,55,01/11/2015,357234.1305,5412.63834,173 LOR 1 TOA PAYOH,1.330008199,103.8425329,0.312914032,4.762855132,w21zdfpgf7kx,0.801802306,310173
2015-11,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,01 TO 03,67,Improved,1970,53,01/11/2015,358424.9109,5349.625536,38 LOR 5 TOA PAYOH,1.335341002,103.8548594,0.167769924,5.251087792,w21ze70fcteg,0.859116472,310038
2015-11,TOA PAYOH,3 ROOM,207,TOA PAYOH NTH,04 TO 06,65,Improved,1973,56,01/11/2015,360806.4718,5550.868796,207 TOA PAYOH NTH,1.342382311,103.8455981,1.143698753,6.057758311,w21zeh65cy4q,0.172189051,310207
2015-11,TOA PAYOH,3 ROOM,124,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1970,53,01/11/2015,369141.9348,5509.581116,124 LOR 1 TOA PAYOH,1.338648767,103.8446273,0.721648774,5.661977202,w21ze59q5nnq,0.304792142,310124
2015-11,TOA PAYOH,3 ROOM,207,TOA PAYOH NTH,07 TO 09,65,Improved,1973,56,01/11/2015,369141.9348,5679.106689,207 TOA PAYOH NTH,1.342382311,103.8455981,1.143698753,6.057758311,w21zeh65cy4q,0.172189051,310207
2015-11,TOA PAYOH,3 ROOM,98,LOR 1 TOA PAYOH,07 TO 09,68,Improved,1970,53,01/11/2015,375095.837,5516.11525,98 LOR 1 TOA PAYOH,1.33917578,103.8483801,0.818801612,5.676606043,w21ze5u168kw,0.195715637,310098
2015-11,TOA PAYOH,3 ROOM,163,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1972,55,01/11/2015,387003.6413,5953.902174,163 LOR 1 TOA PAYOH,1.332060607,103.844105,0.262659257,4.951498928,w21ze42zz40g,0.3003669,310163
2015-11,TOA PAYOH,3 ROOM,98,LOR 1 TOA PAYOH,13 TO 15,68,Improved,1970,53,01/11/2015,390575.9826,5743.76445,98 LOR 1 TOA PAYOH,1.33917578,103.8483801,0.818801612,5.676606043,w21ze5u168kw,0.195715637,310098
2015-11,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,04 TO 06,72,Improved,1970,53,01/11/2015,416773.1522,5788.516003,116 LOR 2 TOA PAYOH,1.340472872,103.8461425,0.978386367,5.841217397,w21zeh42yd20,0.042000109,310116
2015-11,TOA PAYOH,3 ROOM,85B,LOR 4 TOA PAYOH,13 TO 15,68,Improved,1972,55,01/11/2015,416773.1522,6129.016944,85B LOR 4 TOA PAYOH,1.336285352,103.848443,0.769638625,5.357261314,w21ze5k0kjes,0.38480021,312085
2015-11,TOA PAYOH,3 ROOM,34,LOR 5 TOA PAYOH,10 TO 12,67,Improved,1970,53,01/11/2015,416773.1522,6220.494809,34 LOR 5 TOA PAYOH,1.334799733,103.8541555,0.255534587,5.186789781,w21ze6brc0xn,0.764288161,310034
2015-11,TOA PAYOH,3 ROOM,108,LOR 1 TOA PAYOH,07 TO 09,66,Improved,1970,53,01/11/2015,428680.9565,6495.166008,108 LOR 1 TOA PAYOH,1.341552529,103.8472951,1.039462604,5.947777379,w21zeh5r17e8,0.09868661,310108
2015-11,TOA PAYOH,3 ROOM,158,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1972,55,01/11/2015,431062.5174,6631.731037,158 LOR 1 TOA PAYOH,1.33143429,103.8451194,0.392252258,4.864811157,w21ze43sntm6,0.256516824,310158
2015-11,TOA PAYOH,3 ROOM,103,POTONG PASIR AVE 1,01 TO 03,74,Model A,1984,67,01/11/2015,462022.8087,6243.551469,103 POTONG PASIR AVE 1,1.334113387,103.8695237,1.306369159,5.472691105,w21zedg7z2f2,0.157780121,350103
2015-11,TOA PAYOH,4 ROOM,213,LOR 8 TOA PAYOH,04 TO 06,82,Improved,1975,58,01/11/2015,416773.1522,5082.599417,213 LOR 8 TOA PAYOH,1.341004936,103.8544125,0.478616018,5.873499776,w21zek07zjqw,0.776751948,310213
2015-11,TOA PAYOH,4 ROOM,219,LOR 8 TOA PAYOH,16 TO 18,82,Improved,1978,61,01/11/2015,450115.0044,5489.20737,219 LOR 8 TOA PAYOH,1.342764332,103.8558726,0.664502101,6.077811838,w21zek3w1jrm,0.96645997,310219
2015-11,TOA PAYOH,4 ROOM,119,POTONG PASIR AVE 1,07 TO 09,93,New Generation,1984,67,01/11/2015,482266.0761,5185.656732,119 POTONG PASIR AVE 1,1.334561497,103.862943,0.880799467,5.301246712,w21ze6ywmur9,0.698019243,350119
2015-11,TOA PAYOH,4 ROOM,13,JOO SENG RD,04 TO 06,103,Model A,1984,67,01/11/2015,500127.7826,4855.60954,13 JOO SENG RD,1.335772405,103.8793011,0.721521448,6.11041891,w21zeg4t7nj0,0.723961264,360013
2015-11,TOA PAYOH,4 ROOM,208,TOA PAYOH NTH,13 TO 15,81,Improved,1973,56,01/11/2015,547759,6762.456791,208 TOA PAYOH NTH,1.341893618,103.8452078,1.077733701,6.009210247,w21zeh3c0ep5,0.163706518,310208
2015-11,TOA PAYOH,4 ROOM,191,LOR 4 TOA PAYOH,01 TO 03,84,Improved,1974,57,01/11/2015,571574.6087,6804.459628,191 LOR 4 TOA PAYOH,1.331893276,103.8510254,0.72285375,4.859423147,w21ze4qnb6ch,0.371297954,310191
2015-11,TOA PAYOH,4 ROOM,191,LOR 4 TOA PAYOH,07 TO 09,84,Improved,1974,57,01/11/2015,619205.8261,7371.49793,191 LOR 4 TOA PAYOH,1.331893276,103.8510254,0.72285375,4.859423147,w21ze4qnb6ch,0.371297954,310191
2015-11,TOA PAYOH,4 ROOM,143,LOR 2 TOA PAYOH,13 TO 15,90,Model A,2002,85,01/11/2015,702560.4566,7806.227295,143 LOR 2 TOA PAYOH,1.335884354,103.8439913,0.420537416,5.370488715,w21ze50yh6uh,0.402542899,310143
2015-11,TOA PAYOH,4 ROOM,82,LOR 4 TOA PAYOH,10 TO 12,103,Model A,1996,79,01/11/2015,714468.2609,6936.585057,82 LOR 4 TOA PAYOH,1.336020169,103.8485138,0.764446163,5.327466281,w21ze5hnvu0q,0.360025429,310082
2015-11,TOA PAYOH,4 ROOM,122,LOR 2 TOA PAYOH,07 TO 09,101,Model A,1999,83,01/11/2015,747810.1131,7404.060526,122 LOR 2 TOA PAYOH,1.33980524,103.8462812,0.922844749,5.766167531,w21ze5fsctz9,0.104770774,310122
2015-11,TOA PAYOH,4 ROOM,153,LOR 2 TOA PAYOH,07 TO 09,101,Model A,1999,82,01/11/2015,762099.4783,7545.539389,153 LOR 2 TOA PAYOH,1.333570575,103.8457238,0.440793698,5.089046614,w21ze4f0sexf,0.094032219,310153
2015-11,TOA PAYOH,4 ROOM,79E,TOA PAYOH CTRL,31 TO 33,76,Model A,2009,92,01/11/2015,766862.6,10090.29737,79E TOA PAYOH CTRL,1.334727136,103.849823,0.65468782,5.176645941,w21ze4vpk70t,0.338124078,315079
2015-11,TOA PAYOH,4 ROOM,145,LOR 2 TOA PAYOH,10 TO 12,91,Model A,2006,89,01/11/2015,809730.6957,8898.139513,145 LOR 2 TOA PAYOH,1.335210354,103.8461629,0.551844173,5.26278727,w21ze546nvr2,0.217199606,310145
2015-11,TOA PAYOH,4 ROOM,79B,TOA PAYOH CTRL,07 TO 09,92,Model A,2009,92,01/11/2015,857361.9131,9319.151229,79B TOA PAYOH CTRL,1.334640783,103.8479903,0.714821136,5.179730927,w21ze4gyce1f,0.196777109,312079
2015-11,TOA PAYOH,4 ROOM,146,LOR 2 TOA PAYOH,31 TO 33,92,Model A,2006,89,01/11/2015,893085.3261,9707.449197,146 LOR 2 TOA PAYOH,1.334664095,103.8464514,0.554269374,5.199056007,w21ze4fwvxqm,0.153360913,310146
2015-11,TOA PAYOH,5 ROOM,50,LOR 5 TOA PAYOH,10 TO 12,123,Improved,1993,76,01/11/2015,827592.4022,6728.393514,50 LOR 5 TOA PAYOH,1.336989889,103.8526929,0.295663926,5.42319051,w21ze5rhx0ur,0.712340145,310050
2015-11,TOA PAYOH,5 ROOM,121,LOR 2 TOA PAYOH,07 TO 09,122,Improved,2002,85,01/11/2015,893085.3261,7320.371526,121 LOR 2 TOA PAYOH,1.339162623,103.8462435,0.861247303,5.695969356,w21ze5f90y52,0.175833575,310121
2015-11,TOA PAYOH,5 ROOM,142,LOR 2 TOA PAYOH,07 TO 09,115,Improved,2001,84,01/11/2015,916900.9348,7973.051607,142 LOR 2 TOA PAYOH,1.33583775,103.845163,0.502532276,5.345875539,w21ze51tzdjy,0.320604134,310142
2015-11,TOA PAYOH,5 ROOM,82A,LOR 4 TOA PAYOH,07 TO 09,121,Improved,1996,79,01/11/2015,938334.9827,7754.834567,82A LOR 4 TOA PAYOH,1.335979527,103.8489539,0.716320035,5.319858161,w21ze5hw8h8s,0.376892154,311082
2015-11,TOA PAYOH,5 ROOM,122,LOR 2 TOA PAYOH,16 TO 18,123,Improved,1999,83,01/11/2015,1041932.88,8470.999028,122 LOR 2 TOA PAYOH,1.33980524,103.8462812,0.922844749,5.766167531,w21ze5fsctz9,0.104770774,310122
2015-11,TOA PAYOH,EXECUTIVE,237,LOR 1 TOA PAYOH,04 TO 06,146,Maisonette,1986,69,01/11/2015,934762.6414,6402.483845,237 LOR 1 TOA PAYOH,1.339773151,103.8522423,0.478108943,5.730232874,w21ze5yusxu6,0.543519539,310237
2015-11,WOODLANDS,3 ROOM,19,MARSILING LANE,04 TO 06,60,Improved,1987,70,01/11/2015,291741.2065,4862.353442,19 MARSILING LANE,1.443282043,103.7772942,6.922422849,19.07141189,w23b1w8rdpr0,1.188558508,730019
2015-11,WOODLANDS,3 ROOM,2,MARSILING DR,07 TO 09,65,Improved,1974,57,01/11/2015,297695.1087,4579.924749,2 MARSILING DR,1.439938288,103.7766948,6.970109331,18.76873265,w23b1qpuhrbn,0.834359477,730002
2015-11,WOODLANDS,3 ROOM,15,MARSILING LANE,07 TO 09,65,Improved,1976,59,01/11/2015,297695.1087,4579.924749,15 MARSILING LANE,1.441925602,103.7781584,6.816322492,18.89454408,w23b1w2zy67t,1.022402439,730015
2015-11,WOODLANDS,3 ROOM,6,MARSILING DR,07 TO 09,65,Improved,1976,59,01/11/2015,303649.0109,4671.523244,6 MARSILING DR,1.442072976,103.776354,7.017729999,18.99710473,w23b1qx8smfh,1.052557594,730006
2015-11,WOODLANDS,3 ROOM,19,MARSILING LANE,04 TO 06,60,Improved,1987,70,01/11/2015,303649.0109,5060.816848,19 MARSILING LANE,1.443282043,103.7772942,6.922422849,19.07141189,w23b1w8rdpr0,1.188558508,730019
2015-11,WOODLANDS,3 ROOM,2,MARSILING DR,10 TO 12,65,Improved,1974,57,01/11/2015,314470.8235,4838.012669,2 MARSILING DR,1.439938288,103.7766948,6.970109331,18.76873265,w23b1qpuhrbn,0.834359477,730002
2015-11,WOODLANDS,3 ROOM,125,MARSILING RISE,07 TO 09,60,Improved,1985,68,01/11/2015,315556.8152,5259.280254,125 MARSILING RISE,1.438482923,103.7795248,6.653089042,18.48560636,w23b1tcgy0wk,0.718828034,730125
2015-11,WOODLANDS,3 ROOM,206,MARSILING DR,10 TO 12,68,New Generation,1981,64,01/11/2015,321510.7174,4728.098785,206 MARSILING DR,1.445407296,103.7733698,7.378871498,19.47506384,w23b1rjkng2y,1.397000228,730206
2015-11,WOODLANDS,3 ROOM,12,MARSILING LANE,10 TO 12,65,Improved,1976,59,01/11/2015,327464.6196,5037.917224,12 MARSILING LANE,1.440514129,103.7786216,6.757652235,18.73156728,w23b1w1r95kc,0.897170924,730012
2015-11,WOODLANDS,3 ROOM,19,MARSILING LANE,01 TO 03,71,Improved,1987,70,01/11/2015,327464.6196,4612.177741,19 MARSILING LANE,1.443282043,103.7772942,6.922422849,19.07141189,w23b1w8rdpr0,1.188558508,730019
2015-11,WOODLANDS,3 ROOM,212,MARSILING CRES,07 TO 09,74,Model A,1983,66,01/11/2015,333418.5218,4505.655699,212 MARSILING CRES,1.446214087,103.7730797,7.420840571,19.56928688,w23b1rm2b1be,1.488404232,730212
2015-11,WOODLANDS,3 ROOM,146,WOODLANDS ST 13,07 TO 09,68,New Generation,1985,68,01/11/2015,339372.4239,4990.77094,146 WOODLANDS ST 13,1.436117888,103.7740844,6.748922334,18.52524443,w23b1mmvzrv8,0.36695672,730146
2015-11,WOODLANDS,3 ROOM,166,WOODLANDS ST 13,01 TO 03,82,New Generation,1986,69,01/11/2015,351280.2283,4283.905223,166 WOODLANDS ST 13,1.433317738,103.7754916,6.546940155,18.17832206,w23b1kzj8jyc,0.13562943,730166
2015-11,WOODLANDS,3 ROOM,158,WOODLANDS ST 13,04 TO 06,73,Model A,1990,73,01/11/2015,357234.1305,4893.618225,158 WOODLANDS ST 13,1.434032157,103.77478,6.578900873,18.28518947,w23b1mn3zdur,0.147470788,730158
2015-11,WOODLANDS,3 ROOM,24,MARSILING DR,10 TO 12,82,New Generation,1977,60,01/11/2015,358424.9109,4371.035499,24 MARSILING DR,1.441505331,103.7721316,7.200835027,19.1537077,w23b1qkt3ujd,0.989820143,730024
2015-11,WOODLANDS,4 ROOM,329,WOODLANDS ST 32,04 TO 06,84,Simplified,1989,72,01/11/2015,375095.837,4465.426631,329 WOODLANDS ST 32,1.430361279,103.7788034,6.455891032,17.7179656,w23b1s3kmqsm,0.555724502,730329
2015-11,WOODLANDS,4 ROOM,840,WOODLANDS ST 82,01 TO 03,90,Simplified,1994,77,01/11/2015,375095.837,4167.731522,840 WOODLANDS ST 82,1.443812821,103.7924011,5.254396201,18.45781143,w23b1yg6f4pw,0.848721597,730840
2015-11,WOODLANDS,4 ROOM,140,MARSILING RD,04 TO 06,93,New Generation,1985,68,01/11/2015,378668.1783,4071.700842,140 MARSILING RD,1.437655724,103.7767256,6.965075847,18.54153234,w23b1mxyuyrn,0.600384967,730140
2015-11,WOODLANDS,4 ROOM,335,WOODLANDS ST 32,07 TO 09,83,Simplified,1985,69,01/11/2015,387003.6413,4662.694474,335 WOODLANDS ST 32,1.429725201,103.7805794,6.507974934,17.56544064,w23b1s68yb0e,0.763710528,730335
2015-11,WOODLANDS,4 ROOM,171,WOODLANDS ST 11,04 TO 06,91,New Generation,1985,69,01/11/2015,392957.5435,4318.214764,171 WOODLANDS ST 11,1.433974979,103.7765268,6.666449069,18.18927784,w23b1mpc826c,0.271610965,730171
2015-11,WOODLANDS,4 ROOM,787C,WOODLANDS CRES,01 TO 03,100,Model A,1997,80,01/11/2015,398911.4457,3989.114457,787C WOODLANDS CRES,1.444867758,103.8011737,4.303804486,18.24210763,w23b4p18ywug,0.477512652,733787
2015-11,WOODLANDS,4 ROOM,732,WOODLANDS CIRCLE,01 TO 03,103,Model A,1997,80,01/11/2015,410819.25,3988.536408,732 WOODLANDS CIRCLE,1.443347427,103.7982918,4.597327328,18.18474074,w23b1yz85e2n,1.312498264,730732
2015-11,WOODLANDS,4 ROOM,537,WOODLANDS DR 16,04 TO 06,100,Model A,2000,83,01/11/2015,412010.0305,4120.100305,537 WOODLANDS DR 16,1.429657857,103.7925829,5.28892289,16.9977783,w23b1u72q7x1,0.690204254,730537
2015-11,WOODLANDS,4 ROOM,898B,WOODLANDS DR 50,04 TO 06,100,Model A,1997,80,01/11/2015,412010.0305,4120.100305,898B WOODLANDS DR 50,1.435143175,103.7952105,4.920663738,17.45085363,w23b1vm27dnd,0.682189001,731898
2015-11,WOODLANDS,4 ROOM,690B,WOODLANDS DR 75,01 TO 03,90,Premium Apartment,2004,87,01/11/2015,414391.5913,4604.351015,690B WOODLANDS DR 75,1.443295516,103.8081682,3.507610988,17.84963156,w23b4nwzc9u3,0.81642269,732690
2015-11,WOODLANDS,4 ROOM,525,WOODLANDS DR 14,01 TO 03,103,Premium Apartment,2000,83,01/11/2015,416773.1522,4046.341283,525 WOODLANDS DR 14,1.432322781,103.79325,5.169479327,17.24160594,w23b1uezyh2d,0.53885933,730525
2015-11,WOODLANDS,4 ROOM,311,WOODLANDS ST 31,04 TO 06,103,Model A,1993,76,01/11/2015,416773.1522,4046.341283,311 WOODLANDS ST 31,1.43045858,103.7761696,6.310012776,17.86371609,w23b1krt00b9,0.320308069,730311
2015-11,WOODLANDS,4 ROOM,881,WOODLANDS ST 82,01 TO 03,105,Model A,1996,79,01/11/2015,416773.1522,3969.268116,881 WOODLANDS ST 82,1.444491679,103.7919669,5.311403313,18.5452082,w23b1ygnb0gb,0.886089419,730881
2015-11,WOODLANDS,4 ROOM,619,WOODLANDS DR 52,04 TO 06,95,Model A2,1998,81,01/11/2015,419154.7131,4412.154874,619 WOODLANDS DR 52,1.433436771,103.7980554,4.623540597,17.16215573,w23b1uzqmgzz,1.009392459,730619
2015-11,WOODLANDS,4 ROOM,108,WOODLANDS ST 13,04 TO 06,96,New Generation,1987,70,01/11/2015,419154.7131,4366.194928,108 WOODLANDS ST 13,1.437219087,103.7815768,6.426050775,18.2610092,w23b1tekqj03,0.466404385,730108
2015-11,WOODLANDS,4 ROOM,601,WOODLANDS DR 42,07 TO 09,93,Model A2,1997,80,01/11/2015,423917.8348,4558.256288,601 WOODLANDS DR 42,1.438647189,103.7965181,4.762074405,17.76185199,w23b1vykdpm2,0.89594683,730601
2015-11,WOODLANDS,4 ROOM,616,WOODLANDS AVE 4,07 TO 09,102,Model A,1998,81,01/11/2015,427490.1761,4191.080158,616 WOODLANDS AVE 4,1.434322762,103.7958443,4.857900183,17.34083328,w23b1vjgd3ph,0.753718328,730616
2015-11,WOODLANDS,4 ROOM,547,WOODLANDS DR 16,07 TO 09,101,Model A,2000,83,01/11/2015,428085.5663,4238.470954,547 WOODLANDS DR 16,1.430162312,103.7929876,5.234669397,17.03186091,w23b1u7ercsf,0.672990661,730547
2015-11,WOODLANDS,4 ROOM,607,WOODLANDS RING RD,07 TO 09,102,Model A,1998,81,01/11/2015,429871.737,4214.428794,607 WOODLANDS RING RD,1.43665493,103.7962315,4.797751708,17.566553,w23b1vw157zu,0.813681575,730607
2015-11,WOODLANDS,4 ROOM,755,WOODLANDS AVE 4,10 TO 12,103,Model A,1997,81,01/11/2015,432253.2979,4196.63396,755 WOODLANDS AVE 4,1.445299655,103.7932697,5.18003788,18.57730619,w23b1z5gqrrk,1.038907225,730755
2015-11,WOODLANDS,4 ROOM,786B,WOODLANDS DR 60,10 TO 12,91,Model A2,1997,80,01/11/2015,434634.8587,4776.207239,786B WOODLANDS DR 60,1.44568799,103.800694,4.372273344,18.34487198,w23b4p1merz2,0.56326727,732786
2015-11,WOODLANDS,4 ROOM,105,WOODLANDS ST 13,13 TO 15,91,New Generation,1985,68,01/11/2015,434634.8587,4776.207239,105 WOODLANDS ST 13,1.436844762,103.7815791,6.426759952,18.22349446,w23b1te6np60,0.462842448,730105
2015-11,WOODLANDS,4 ROOM,663,WOODLANDS RING RD,10 TO 12,101,Model A,1998,81,01/11/2015,438207.2,4338.685149,663 WOODLANDS RING RD,1.436220916,103.7984103,4.557771193,17.43756201,w23b1vrww6br,1.048885164,730663
2015-11,WOODLANDS,4 ROOM,667,WOODLANDS RING RD,10 TO 12,91,Model A,2001,84,01/11/2015,438207.2,4815.463737,667 WOODLANDS RING RD,1.438645519,103.7979184,4.606236112,17.70831691,w23b1vzkdycw,1.043501978,730667
2015-11,WOODLANDS,4 ROOM,739,WOODLANDS CIRCLE,07 TO 09,102,Model A2,1997,80,01/11/2015,444161.1022,4354.52061,739 WOODLANDS CIRCLE,1.444228709,103.7970254,4.749531715,18.32323502,w23b1yytjzxz,1.246800038,730739
2015-11,WOODLANDS,4 ROOM,846,WOODLANDS AVE 4,04 TO 06,106,Model A,1996,79,01/11/2015,447733.4435,4223.90041,846 WOODLANDS AVE 4,1.443426738,103.7936128,5.115634306,18.37000214,w23b1yu0w6pp,0.901686764,730846
2015-11,WOODLANDS,4 ROOM,688F,WOODLANDS DR 75,16 TO 18,90,Premium Apartment,2004,87,01/11/2015,448924.2239,4988.046933,688F WOODLANDS DR 75,1.444161349,103.8079982,3.542273942,17.94690873,w23b4nysvejw,0.840183129,736688
2015-11,WOODLANDS,4 ROOM,521,WOODLANDS DR 14,04 TO 06,105,Premium Apartment,2000,83,01/11/2015,449519.6142,4281.139182,521 WOODLANDS DR 14,1.433716,103.7933262,5.143298874,17.38116522,w23b1v5bpb13,0.48693848,730521
2015-11,WOODLANDS,4 ROOM,629,WOODLANDS RING RD,13 TO 15,103,Model A,1998,81,01/11/2015,450115.0044,4370.048586,629 WOODLANDS RING RD,1.434126452,103.8012009,4.267062183,17.11535483,w23b4j1drk93,0.670445341,730629
2015-11,WOODLANDS,4 ROOM,720,WOODLANDS AVE 6,01 TO 03,100,Model A,1997,80,01/11/2015,452496.5652,4524.965652,720 WOODLANDS AVE 6,1.442210105,103.8010333,4.280350795,17.96773289,w23b4n997rkq,0.186618036,730720
2015-11,WOODLANDS,4 ROOM,720,WOODLANDS AVE 6,13 TO 15,100,Model A,1997,80,01/11/2015,452496.5652,4524.965652,720 WOODLANDS AVE 6,1.442210105,103.8010333,4.280350795,17.96773289,w23b4n997rkq,0.186618036,730720
2015-11,WOODLANDS,4 ROOM,161,WOODLANDS ST 13,01 TO 03,107,Model A,1990,73,01/11/2015,452496.5652,4228.939862,161 WOODLANDS ST 13,1.43333489,103.773674,6.45363281,18.27533787,w23b1kvtvbgz,0.073863494,730161
2015-11,WOODLANDS,4 ROOM,843,WOODLANDS ST 82,07 TO 09,104,Model A,1994,77,01/11/2015,452496.5652,4350.928512,843 WOODLANDS ST 82,1.44314929,103.7930551,5.174128895,18.36329372,w23b1yeycqx2,0.836921605,730843
2015-11,WOODLANDS,4 ROOM,687B,WOODLANDS DR 75,10 TO 12,94,Premium Apartment,2003,86,01/11/2015,456068.9065,4851.796878,687B WOODLANDS DR 75,1.441885395,103.8071619,3.598241698,17.73067072,w23b4nqpd4yj,0.662259929,732687
2015-11,WOODLANDS,4 ROOM,690F,WOODLANDS DR 75,10 TO 12,90,Premium Apartment,2004,87,01/11/2015,458450.4674,5093.894082,690F WOODLANDS DR 75,1.442685987,103.8074331,3.57889302,17.80728148,w23b4nwk280m,0.716062518,736690
2015-11,WOODLANDS,4 ROOM,524,WOODLANDS DR 14,04 TO 06,106,Premium Apartment,2000,83,01/11/2015,459045.8576,4330.621298,524 WOODLANDS DR 14,1.432647685,103.7936795,5.117505658,17.25690745,w23b1uu3b0bu,0.56427497,730524
2015-11,WOODLANDS,4 ROOM,418,WOODLANDS ST 41,10 TO 12,106,Model A,1996,79,01/11/2015,462022.8087,4358.705743,418 WOODLANDS ST 41,1.428857423,103.774818,6.081055403,17.77971248,w23b1kne8w2f,0.414547195,730418
2015-11,WOODLANDS,4 ROOM,729,WOODLANDS CIRCLE,04 TO 06,101,Model A2,1997,81,01/11/2015,464404.3696,4598.063065,729 WOODLANDS CIRCLE,1.442590538,103.7985808,4.556113458,18.09512984,w23b1yxgdnre,1.302631732,730729
2015-11,WOODLANDS,4 ROOM,683B,WOODLANDS DR 62,07 TO 09,102,Premium Apartment,2000,83,01/11/2015,464404.3696,4552.984016,683B WOODLANDS DR 62,1.440997522,103.8028496,4.067571063,17.77753791,w23b4n6fmtqt,0.173058699,732683
2015-11,WOODLANDS,4 ROOM,649,WOODLANDS RING RD,01 TO 03,100,Model A,1998,81,01/11/2015,464404.3696,4644.043696,649 WOODLANDS RING RD,1.438935937,103.8009625,4.267818471,17.62693853,w23b4jcw3tp7,0.14272947,730649
2015-11,WOODLANDS,4 ROOM,521,WOODLANDS DR 14,07 TO 09,102,Premium Apartment,2000,83,01/11/2015,479884.5152,4704.750149,521 WOODLANDS DR 14,1.433716,103.7933262,5.143298874,17.38116522,w23b1v5bpb13,0.48693848,730521
2015-11,WOODLANDS,4 ROOM,678,WOODLANDS AVE 6,04 TO 06,101,Model A,1998,81,01/11/2015,485838.4174,4810.281361,678 WOODLANDS AVE 6,1.439983666,103.8012931,4.234246088,17.7250046,w23b4n1u92qj,0.05238065,730678
2015-11,WOODLANDS,4 ROOM,793,WOODLANDS AVE 6,07 TO 09,102,Model A,1997,81,01/11/2015,488219.9783,4786.470375,793 WOODLANDS AVE 6,1.442394113,103.8028495,4.081416546,17.92460857,w23b4ndft9y8,0.263899624,730793
